InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500079,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-08-13 08:16:00,8.5,CUST-10327,United Kingdom
500079,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-10-10 16:25:00,4.95,CUST-10284,United Kingdom
500080,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-10-08 18:44:00,4.25,CUST-10053,Germany
500080,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-08-17 12:09:00,4.95,CUST-10374,France
500080,22633,HAND WARMER UNION JACK,1,2023-02-26 11:05:00,2.1,CUST-10413,United Kingdom
500081,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-12-04 15:43:00,12.75,CUST-10245,France
500081,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-12-10 13:30:00,12.75,CUST-10015,Germany
500081,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-11-03 16:20:00,4.95,CUST-10017,United Kingdom
500082,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-11-19 14:20:00,12.75,CUST-10357,United Kingdom
500082,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-05-11 14:25:00,4.95,CUST-10458,United Kingdom
500082,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-12-27 09:52:00,4.95,CUST-10040,United Kingdom
500083,22197,SMALL POPCORN HOLDER,1,2023-04-08 19:57:00,0.85,CUST-10450,United Kingdom
500083,22633,HAND WARMER UNION JACK,4,2023-03-06 09:21:00,2.1,CUST-10124,United Kingdom
500083,22720,SET OF 3 CAKE TINS PANTRY DESIGN,24,2023-12-20 19:58:00,12.75,CUST-10147,United Kingdom
500084,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-05-07 11:45:00,4.95,CUST-10543,Germany
500084,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-05-05 16:39:00,12.75,CUST-10544,United Kingdom
500084,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-24 17:51:00,4.25,CUST-10043,United Kingdom
500085,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-07-10 15:11:00,12.75,CUST-10260,United Kingdom
500085,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-09-04 15:17:00,12.75,CUST-10008,United Kingdom
500085,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-06-23 18:39:00,8.5,CUST-10086,France
500086,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-10-08 11:29:00,8.5,CUST-10316,United Kingdom
500086,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-09-20 14:52:00,4.95,CUST-10000,Netherlands
500086,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-07-26 12:24:00,4.25,CUST-10337,United Kingdom
500087,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-10-23 13:49:00,8.5,CUST-10218,Germany
500087,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-05-16 19:29:00,12.75,CUST-10190,United Kingdom
500087,71053,WHITE METAL LANTERN,4,2023-04-11 10:46:00,3.75,CUST-10093,United Kingdom
500088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-01 18:34:00,2.95,CUST-10348,United Kingdom
500088,22632,HAND WARMER RED RETROSPOT,1,2023-12-14 19:00:00,2.1,CUST-10038,Germany
500088,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-08-09 10:56:00,4.95,CUST-10014,United Kingdom
500089,22197,SMALL POPCORN HOLDER,1,2023-10-22 08:05:00,0.85,CUST-10286,United Kingdom
500089,22960,JAM MAKING SET WITH JARS,6,2023-09-29 10:18:00,4.95,CUST-10052,United Kingdom
500089,22960,JAM MAKING SET WITH JARS,12,2023-12-16 16:18:00,4.95,CUST-10037,United Kingdom
500090,22633,HAND WARMER UNION JACK,1,2023-03-14 18:54:00,2.1,CUST-10452,United Kingdom
500090,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-11-21 08:55:00,4.95,CUST-10089,United Kingdom
500090,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-07 09:40:00,2.55,CUST-10277,United Kingdom
500091,22197,SMALL POPCORN HOLDER,24,2023-12-24 19:34:00,0.85,CUST-10048,United Kingdom
500091,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-12-07 12:08:00,2.55,CUST-10381,Spain
500091,22960,JAM MAKING SET WITH JARS,4,2023-10-03 13:11:00,4.95,CUST-10022,United Kingdom
500092,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-04-08 11:56:00,2.55,CUST-10110,United Kingdom
500092,22632,HAND WARMER RED RETROSPOT,4,2023-09-23 19:01:00,2.1,CUST-10276,United Kingdom
500092,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-12-11 19:05:00,12.75,CUST-10024,United Kingdom
500093,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-21 10:47:00,2.55,CUST-10158,Germany
500093,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-08-31 11:32:00,12.75,CUST-10007,United Kingdom
500093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-07-28 15:36:00,2.95,CUST-10040,United Kingdom
500094,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-01-11 10:10:00,2.55,CUST-10530,United Kingdom
500094,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-04-19 19:47:00,2.95,CUST-10578,United Kingdom
500094,23084,RABBIT NIGHT LIGHT,6,2023-08-06 14:48:00,2.08,CUST-10146,United Kingdom
500095,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-02 15:19:00,2.95,CUST-10356,Spain
500095,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-08-19 18:12:00,12.75,CUST-10314,United Kingdom
500095,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-12-21 12:01:00,2.55,CUST-10005,United Kingdom
500096,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-12-27 17:36:00,4.95,CUST-10124,United Kingdom
500096,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-03 09:35:00,4.25,CUST-10020,United Kingdom
500096,22633,HAND WARMER UNION JACK,2,2023-12-22 19:14:00,2.1,CUST-10031,United Kingdom
500097,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-15 09:55:00,1.69,CUST-10159,United Kingdom
500097,22197,SMALL POPCORN HOLDER,2,2023-12-12 19:34:00,0.85,CUST-10028,United Kingdom
500097,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-12-08 11:55:00,1.69,CUST-10345,Netherlands
500098,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-24 18:44:00,4.95,CUST-10023,United Kingdom
500098,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-07-04 12:29:00,12.75,CUST-10065,United Kingdom
500098,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-01-18 19:08:00,2.95,CUST-10585,United Kingdom
500099,22633,HAND WARMER UNION JACK,2,2023-03-09 12:36:00,2.1,CUST-10411,Germany
500099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-06-18 10:57:00,2.95,CUST-10101,Germany
500099,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-06-01 15:34:00,2.55,CUST-10188,Netherlands
500100,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-01-19 12:38:00,4.95,CUST-10493,France
500100,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-13 09:10:00,8.5,CUST-10026,United Kingdom
500100,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-08-08 16:45:00,12.75,CUST-10016,Netherlands
500101,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-05-10 14:57:00,4.95,CUST-10155,United Kingdom
500101,23084,RABBIT NIGHT LIGHT,2,2023-06-01 10:46:00,2.08,CUST-10141,Netherlands
500101,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-10-08 08:48:00,2.95,CUST-10044,United Kingdom
500102,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-09-25 09:31:00,8.5,CUST-10090,United Kingdom
500102,22960,JAM MAKING SET WITH JARS,12,2023-12-18 10:55:00,4.95,,United Kingdom
500102,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-07-29 14:02:00,2.95,CUST-10280,United Kingdom
500103,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-05-08 16:00:00,4.95,CUST-10577,United Kingdom
500103,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-12-24 13:10:00,4.25,CUST-10003,United Kingdom
500103,71053,WHITE METAL LANTERN,1,2023-11-19 13:15:00,3.75,CUST-10018,United Kingdom
500104,23084,RABBIT NIGHT LIGHT,1,2023-08-01 15:46:00,2.08,CUST-10001,France
500104,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-06-27 14:52:00,3.25,CUST-10086,United Kingdom
500104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-12-07 13:30:00,2.95,CUST-10116,Germany
500105,71053,WHITE METAL LANTERN,4,2023-08-08 09:13:00,3.75,CUST-10207,United Kingdom
500105,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-20 09:11:00,3.25,CUST-10118,United Kingdom
500105,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-06 16:30:00,2.95,CUST-10048,United Kingdom
500106,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-07-27 16:05:00,4.95,CUST-10049,Germany
500106,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-12-21 09:43:00,4.95,CUST-10008,France
500106,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-09-03 14:25:00,2.55,CUST-10204,United Kingdom
500107,22632,HAND WARMER RED RETROSPOT,4,2023-08-01 12:32:00,2.1,CUST-10020,United Kingdom
500107,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-12-06 12:41:00,2.95,CUST-10018,United Kingdom
500107,22633,HAND WARMER UNION JACK,1,2023-11-12 10:43:00,2.1,CUST-10205,Germany
500108,22197,SMALL POPCORN HOLDER,4,2023-05-17 16:37:00,0.85,CUST-10405,United Kingdom
500108,71053,WHITE METAL LANTERN,4,2023-07-27 14:35:00,3.75,CUST-10008,United Kingdom
500108,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-03-22 19:42:00,4.25,CUST-10124,United Kingdom
500109,22632,HAND WARMER RED RETROSPOT,6,2023-09-03 12:37:00,2.1,CUST-10009,United Kingdom
500109,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-07-16 19:53:00,4.95,CUST-10311,United Kingdom
500109,23084,RABBIT NIGHT LIGHT,1,2023-10-26 19:15:00,2.08,CUST-10293,United Kingdom
500110,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-12-28 12:05:00,3.25,CUST-10046,United Kingdom
500110,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-08-04 18:52:00,4.95,CUST-10011,United Kingdom
500110,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-08-27 11:39:00,4.25,CUST-10254,United Kingdom
500111,22633,HAND WARMER UNION JACK,1,2023-07-23 17:39:00,2.1,CUST-10043,United Kingdom
500111,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-10-20 08:58:00,12.75,CUST-10081,United Kingdom
500111,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-08-29 15:39:00,4.95,CUST-10070,United Kingdom
500112,71053,WHITE METAL LANTERN,4,2023-02-26 16:45:00,3.75,CUST-10571,United Kingdom
500112,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-12-21 09:14:00,2.55,CUST-10032,France
500112,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-08-14 10:29:00,8.5,CUST-10287,Germany
500113,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-02-19 18:30:00,1.69,CUST-10466,United Kingdom
500113,71053,WHITE METAL LANTERN,2,2023-07-18 12:24:00,3.75,CUST-10149,Netherlands
500113,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-08-17 18:33:00,2.95,CUST-10050,United Kingdom
500114,22960,JAM MAKING SET WITH JARS,4,2023-10-23 11:46:00,4.95,CUST-10007,United Kingdom
500114,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-08-12 16:36:00,12.75,CUST-10295,United Kingdom
500114,22632,HAND WARMER RED RETROSPOT,6,2023-10-31 09:54:00,2.1,CUST-10041,United Kingdom
500115,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-01-10 11:08:00,8.5,CUST-10562,United Kingdom
500115,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-24 12:29:00,4.25,CUST-10276,United Kingdom
500115,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-04-01 09:03:00,2.95,CUST-10482,United Kingdom
500116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-14 12:57:00,2.95,CUST-10100,Spain
500116,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-07-28 10:11:00,12.75,CUST-10198,France
500116,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-11-25 11:22:00,12.75,CUST-10342,United Kingdom
500117,22633,HAND WARMER UNION JACK,2,2023-10-30 19:45:00,2.1,CUST-10047,United Kingdom
500117,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-08-28 11:33:00,2.55,CUST-10026,Germany
500117,22960,JAM MAKING SET WITH JARS,2,2023-12-05 12:30:00,4.95,CUST-10175,United Kingdom
500118,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-17 15:06:00,3.25,CUST-10116,United Kingdom
500118,23084,RABBIT NIGHT LIGHT,2,2023-08-06 10:35:00,2.08,CUST-10285,France
500118,22633,HAND WARMER UNION JACK,2,2023-12-01 10:13:00,2.1,CUST-10321,Netherlands
500119,22197,SMALL POPCORN HOLDER,2,2023-11-25 15:48:00,0.85,CUST-10263,United Kingdom
500119,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-03-11 13:56:00,2.95,CUST-10198,United Kingdom
500119,22633,HAND WARMER UNION JACK,2,2023-09-08 11:16:00,2.1,CUST-10000,United Kingdom
500120,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-29 14:56:00,2.95,CUST-10360,United Kingdom
500120,23084,RABBIT NIGHT LIGHT,2,2023-09-18 08:11:00,2.08,CUST-10212,United Kingdom
C500120,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2023-07-07 11:17:00,2.95,CUST-10155,United Kingdom
500121,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-05-12 15:58:00,2.55,CUST-10578,United Kingdom
500121,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-03-14 10:18:00,1.69,CUST-10086,United Kingdom
500121,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-03-23 10:56:00,4.95,CUST-10061,Germany
500122,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-03-13 19:32:00,2.95,CUST-10568,United Kingdom
500122,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-02-26 19:13:00,4.95,CUST-10394,United Kingdom
500122,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-08-15 14:03:00,2.95,CUST-10332,United Kingdom
500123,22632,HAND WARMER RED RETROSPOT,1,2023-11-04 11:28:00,2.1,CUST-10113,United Kingdom
500123,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-03-07 17:04:00,1.69,CUST-10076,United Kingdom
500123,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-09-28 18:02:00,12.75,CUST-10011,United Kingdom
500124,22197,SMALL POPCORN HOLDER,1,2023-12-17 14:38:00,0.85,CUST-10363,United Kingdom
500124,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-12-16 13:02:00,8.5,CUST-10143,United Kingdom
500124,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-16 19:01:00,2.55,CUST-10035,United Kingdom
500125,22632,HAND WARMER RED RETROSPOT,2,2023-09-05 12:58:00,2.1,CUST-10050,United Kingdom
500125,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-07-26 08:08:00,4.95,CUST-10003,United Kingdom
500125,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-12-22 13:16:00,12.75,CUST-10215,United Kingdom
500126,22197,SMALL POPCORN HOLDER,4,2023-04-21 11:28:00,0.85,,United Kingdom
500126,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-11-01 14:46:00,4.95,CUST-10098,United Kingdom
500126,22960,JAM MAKING SET WITH JARS,4,2023-09-18 09:02:00,4.95,CUST-10039,Spain
500127,22197,SMALL POPCORN HOLDER,1,2023-11-03 10:35:00,0.85,CUST-10247,United Kingdom
500127,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-07-27 10:45:00,12.75,CUST-10026,United Kingdom
500127,22632,HAND WARMER RED RETROSPOT,4,2023-02-06 16:17:00,2.1,CUST-10486,United Kingdom
500128,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-12-10 09:42:00,4.95,CUST-10377,United Kingdom
500128,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-10-01 14:42:00,8.5,CUST-10063,United Kingdom
500128,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-11-25 13:37:00,4.95,CUST-10056,United Kingdom
500129,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-02-16 11:18:00,4.25,,United Kingdom
500129,22632,HAND WARMER RED RETROSPOT,4,2023-05-01 17:51:00,2.1,CUST-10080,Spain
500129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-02 17:38:00,2.95,CUST-10041,Germany
500130,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-11-14 12:41:00,3.25,CUST-10040,United Kingdom
500130,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-10-26 12:22:00,2.55,CUST-10088,United Kingdom
500130,22960,JAM MAKING SET WITH JARS,1,2023-11-10 19:17:00,4.95,CUST-10294,United Kingdom
500131,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-05-02 17:46:00,1.69,CUST-10595,United Kingdom
500131,23084,RABBIT NIGHT LIGHT,4,2023-11-23 10:53:00,2.08,CUST-10046,United Kingdom
500131,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-09-11 15:46:00,12.75,CUST-10228,Germany
500132,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-11-01 14:23:00,12.75,CUST-10107,United Kingdom
500132,22960,JAM MAKING SET WITH JARS,4,2023-08-21 08:48:00,4.95,CUST-10312,United Kingdom
500132,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-07-23 16:53:00,1.69,CUST-10085,Germany
500133,22960,JAM MAKING SET WITH JARS,2,2023-11-14 16:06:00,4.95,CUST-10043,United Kingdom
500133,71053,WHITE METAL LANTERN,12,2023-08-18 16:39:00,3.75,CUST-10045,Germany
500133,22633,HAND WARMER UNION JACK,24,2023-12-18 19:51:00,2.1,CUST-10163,Netherlands
500134,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-19 17:28:00,4.25,CUST-10028,United Kingdom
500134,22197,SMALL POPCORN HOLDER,2,2023-07-01 18:31:00,0.85,CUST-10119,United Kingdom
500134,22632,HAND WARMER RED RETROSPOT,2,2023-09-24 16:35:00,2.1,CUST-10120,United Kingdom
500135,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-08-12 18:06:00,1.69,CUST-10308,France
500135,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-07-20 17:35:00,12.75,CUST-10340,United Kingdom
500135,22197,SMALL POPCORN HOLDER,1,2023-07-15 15:39:00,0.85,CUST-10263,Germany
500136,71053,WHITE METAL LANTERN,1,2023-09-17 08:25:00,3.75,CUST-10348,Spain
500136,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-12-20 16:46:00,4.25,CUST-10121,United Kingdom
500136,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-06 18:35:00,3.25,CUST-10057,United Kingdom
500137,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-09-21 17:36:00,4.95,CUST-10279,United Kingdom
500137,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-10-23 10:14:00,4.95,CUST-10020,United Kingdom
500137,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-12-23 14:39:00,2.55,CUST-10055,United Kingdom
500138,22197,SMALL POPCORN HOLDER,12,2023-08-15 11:11:00,0.85,CUST-10047,United Kingdom
500138,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-07-22 08:34:00,4.95,CUST-10154,United Kingdom
500138,23084,RABBIT NIGHT LIGHT,4,2023-08-23 13:37:00,2.08,CUST-10052,United Kingdom
500139,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-02 12:20:00,2.55,CUST-10308,United Kingdom
500139,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-05-01 18:24:00,4.95,CUST-10133,United Kingdom
500139,71053,WHITE METAL LANTERN,4,2023-04-21 12:11:00,3.75,CUST-10118,United Kingdom
500140,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-12-12 18:54:00,8.5,CUST-10010,United Kingdom
500140,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-12-28 17:21:00,4.25,CUST-10298,United Kingdom
500140,71053,WHITE METAL LANTERN,4,2023-10-20 09:19:00,3.75,CUST-10049,Germany
500141,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-11-07 19:55:00,12.75,CUST-10375,United Kingdom
500141,22632,HAND WARMER RED RETROSPOT,2,2023-03-16 15:43:00,2.1,CUST-10415,United Kingdom
500141,22960,JAM MAKING SET WITH JARS,4,2023-04-26 14:15:00,4.95,CUST-10473,Germany
500142,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-15 16:34:00,4.25,CUST-10052,Netherlands
500142,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2023-10-09 11:38:00,4.95,CUST-10154,France
500142,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-25 09:06:00,1.69,CUST-10010,Spain
C500143,22960,JAM MAKING SET WITH JARS,-1,2023-10-11 10:36:00,4.95,CUST-10014,United Kingdom
500143,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-10-20 15:09:00,3.25,CUST-10007,Netherlands
500143,23084,RABBIT NIGHT LIGHT,1,2023-10-09 13:23:00,2.08,CUST-10003,United Kingdom
500144,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-07 15:34:00,1.69,CUST-10069,United Kingdom
500144,71053,WHITE METAL LANTERN,2,2023-11-02 12:55:00,3.75,CUST-10056,United Kingdom
500144,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2023-10-13 14:38:00,2.55,CUST-10352,United Kingdom
500145,22633,HAND WARMER UNION JACK,6,2023-04-08 10:06:00,2.1,CUST-10135,United Kingdom
500145,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-11-17 08:48:00,4.95,CUST-10271,Germany
500145,22197,SMALL POPCORN HOLDER,1,2023-05-12 16:12:00,0.85,CUST-10098,United Kingdom
500146,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-12-16 13:07:00,3.25,CUST-10044,United Kingdom
500146,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-08-25 18:30:00,2.55,CUST-10135,United Kingdom
500146,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-10-11 14:21:00,4.95,CUST-10057,United Kingdom
500147,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-11-05 08:23:00,12.75,CUST-10373,United Kingdom
500147,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-01-13 14:36:00,2.95,CUST-10500,United Kingdom
500147,22960,JAM MAKING SET WITH JARS,6,2023-03-14 09:28:00,4.95,CUST-10089,United Kingdom
500148,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-11-12 16:51:00,12.75,CUST-10039,United Kingdom
500148,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-04-21 08:43:00,4.25,CUST-10526,United Kingdom
500148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-09 18:11:00,2.95,CUST-10345,United Kingdom
500149,22632,HAND WARMER RED RETROSPOT,2,2023-09-22 15:22:00,2.1,CUST-10369,Germany
500149,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-07-18 15:48:00,4.95,CUST-10174,United Kingdom
500149,71053,WHITE METAL LANTERN,4,2023-09-01 13:27:00,3.75,CUST-10206,United Kingdom
500150,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-02-27 11:57:00,2.95,CUST-10553,United Kingdom
500150,71053,WHITE METAL LANTERN,24,2023-08-16 08:41:00,3.75,CUST-10039,France
500150,22632,HAND WARMER RED RETROSPOT,1,2023-09-01 19:30:00,2.1,CUST-10196,United Kingdom
500151,22632,HAND WARMER RED RETROSPOT,2,2023-09-30 17:19:00,2.1,CUST-10053,United Kingdom
500151,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-12-29 19:40:00,4.95,CUST-10014,United Kingdom
500151,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-09-24 14:47:00,2.95,CUST-10341,United Kingdom
500152,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-04-26 13:14:00,12.75,CUST-10505,United Kingdom
500152,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-09-27 08:42:00,1.69,CUST-10004,Germany
500152,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-10-29 17:24:00,4.95,CUST-10099,United Kingdom
500153,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-04-07 15:58:00,2.55,CUST-10114,United Kingdom
500153,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-29 18:27:00,1.69,CUST-10260,United Kingdom
500153,23084,RABBIT NIGHT LIGHT,4,2023-05-02 16:38:00,2.08,CUST-10571,United Kingdom
500154,23084,RABBIT NIGHT LIGHT,2,2023-08-10 15:36:00,2.08,CUST-10000,France
500154,22632,HAND WARMER RED RETROSPOT,1,2023-12-12 10:44:00,2.1,CUST-10231,United Kingdom
500154,22960,JAM MAKING SET WITH JARS,1,2023-12-19 13:34:00,4.95,CUST-10287,United Kingdom
500155,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-12-09 19:05:00,4.95,CUST-10368,United Kingdom
500155,71053,WHITE METAL LANTERN,1,2023-09-15 18:49:00,3.75,CUST-10079,United Kingdom
500155,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-08-07 18:46:00,1.69,CUST-10014,United Kingdom
500156,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-04-14 15:16:00,3.25,CUST-10433,United Kingdom
500156,22197,SMALL POPCORN HOLDER,1,2023-12-11 11:39:00,0.85,CUST-10351,United Kingdom
500156,22632,HAND WARMER RED RETROSPOT,12,2023-11-15 13:07:00,2.1,CUST-10090,Germany
500157,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-11-11 14:41:00,2.55,CUST-10043,United Kingdom
500157,22960,JAM MAKING SET WITH JARS,1,2023-08-28 09:42:00,4.95,CUST-10376,Germany
